Sample,Time_us,Raw_u16,Voltage_V
3636,3636008,53389,2.688391
3637,3637012,52556,2.646445
3638,3638008,44138,2.222559
3639,3639012,31543,1.588340
3640,3640008,19572,0.985544
3641,3641014,12723,0.640664
3642,3642012,13587,0.684170
3643,3643008,21925,1.104028
3644,3644012,34600,1.742275
3645,3645008,46507,2.341849
3646,3646012,53357,2.686780
3647,3647009,52460,2.641611
3648,3648013,44138,2.222559
3649,3649013,31575,1.589952
3650,3650011,19524,0.983127
3651,3651015,12691,0.639052
3652,3652011,13523,0.680948
3653,3653015,21893,1.102417
3654,3654011,34728,1.748720
3655,3655008,46603,2.346684
3656,3656012,53517,2.694836
3657,3657012,52636,2.650474
3658,3658009,44250,2.228198
3659,3659013,31527,1.587535
3660,3660010,19604,0.987155
3661,3661014,12787,0.643886
3662,3662010,13715,0.690616
3663,3663014,22101,1.112891
3664,3664010,34552,1.739858
3665,3665010,46635,2.348295
3666,3666009,53453,2.691614
3667,3667013,52524,2.644834
3668,3668009,44266,2.229004
3669,3669013,31607,1.591563
3670,3670009,19620,0.987961
3671,3671013,12771,0.643081
3672,3672010,13683,0.689004
3673,3673009,21797,1.097583
3674,3674014,34648,1.744692
3675,3675011,46603,2.346684
3676,3676015,53517,2.694836
3677,3677011,52492,2.643222
3678,3678015,44106,2.220948
3679,3679011,31495,1.585924
3680,3680008,19508,0.982321
3681,3681015,12771,0.643081
3682,3682013,13555,0.682559
3683,3683009,21973,1.106445
3684,3684013,34584,1.741469
3685,3685010,46443,2.338627
3686,3686014,53277,2.682751
3687,3687010,52588,2.648057
3688,3688014,44138,2.222559
3689,3689015,31495,1.585924
3690,3690013,19460,0.979904
3691,3691009,12579,0.633413
3692,3692013,13619,0.685782
3693,3693009,21941,1.104834
3694,3694013,34616,1.743081
3695,3695010,46539,2.343460
3696,3696014,53389,2.688391
3697,3697014,52556,2.646445
3698,3698011,44106,2.220948
3699,3699015,31495,1.585924
3700,3700011,19540,0.983932
3701,3701008,12755,0.642275
3702,3702012,13603,0.684976
3703,3703008,21989,1.107251
3704,3704012,34664,1.745498
3705,3705014,46571,2.345072
3706,3706011,53421,2.690002
3707,3707015,52460,2.641611
3708,3708011,44026,2.216919
3709,3709015,31399,1.581090
3710,3710011,19492,0.981515
3711,3711008,12787,0.643886
3712,3712012,13763,0.693033
3713,3713014,22101,1.112891
3714,3714011,34664,1.745498
3715,3715014,46683,2.350712
3716,3716011,53501,2.694030
3717,3717015,52588,2.648057
3718,3718011,44202,2.225782
3719,3719015,31383,1.580284
3720,3720011,19636,0.988766
3721,3721013,12819,0.645498
3722,3722012,13651,0.687393
3723,3723008,21925,1.104028
3724,3724012,34744,1.749526
3725,3725008,46667,2.349906
3726,3726012,53533,2.695642
3727,3727009,52588,2.648057
3728,3728013,44170,2.224170
3729,3729013,31575,1.589952
3730,3730011,19588,0.986349
3731,3731015,12755,0.642275
3732,3732011,13683,0.689004
3733,3733008,22037,1.109668
3734,3734012,34648,1.744692
3735,3735008,46571,2.345072
3736,3736012,53421,2.690002
3737,3737013,52476,2.642417
3738,3738012,44106,2.220948
3739,3739010,31559,1.589146
3740,3740014,19556,0.984738
3741,3741011,12771,0.643081
3742,3742015,13667,0.688199
3743,3743011,22005,1.108057
3744,3744015,34600,1.742275
3745,3745009,46475,2.340238
3746,3746015,53341,2.685974
3747,3747011,52444,2.640806
3748,3748008,44010,2.216114
3749,3749012,31511,1.586729
3750,3750008,19636,0.988766
3751,3751012,12771,0.643081
3752,3752008,13459,0.677725
3753,3753010,21845,1.100000
3754,3754014,34536,1.739052
3755,3755011,46491,2.341044
3756,3756015,53549,2.696448
3757,3757011,52700,2.653696
3758,3758015,44218,2.226587
3759,3759011,31527,1.587535
3760,3760008,19668,0.990378
3761,3761012,12755,0.642275
3762,3762009,13683,0.689004
3763,3763013,22085,1.112085
3764,3764009,34648,1.744692
3765,3765013,46683,2.350712
3766,3766010,53517,2.694836
3767,3767014,52540,2.645640
3768,3768010,44218,2.226587
3769,3769013,31575,1.589952
3770,3770010,19620,0.987961
3771,3771013,12787,0.643886
3772,3772010,13715,0.690616
3773,3773014,22085,1.112085
3774,3774010,34568,1.740664
3775,3775014,46571,2.345072
3776,3776010,53405,2.689196
3777,3777015,52444,2.640806
3778,3778012,44122,2.221753
3779,3779008,31527,1.587535
3780,3780012,19556,0.984738
3781,3781009,12755,0.642275
3782,3782013,13667,0.688199
3783,3783009,21973,1.106445
3784,3784013,34536,1.739052
3785,3785009,46443,2.338627
3786,3786014,53357,2.686780
3787,3787010,52460,2.641611
3788,3788014,44106,2.220948
3789,3789011,31655,1.593980
3790,3790015,19476,0.980709
3791,3791011,12627,0.635830
3792,3792015,13523,0.680948
3793,3793012,21893,1.102417
3794,3794009,34696,1.747109
3795,3795013,46507,2.341849
3796,3796009,53517,2.694836
3797,3797013,52636,2.650474
3798,3798010,44234,2.227393
3799,3799014,31511,1.586729
3800,3800010,19556,0.984738
3801,3801014,12755,0.642275
3802,3802011,13683,0.689004
3803,3803015,22021,1.108862
3804,3804011,34600,1.742275
3805,3805008,46539,2.343460
3806,3806012,53389,2.688391
3807,3807008,52492,2.643222
3808,3808012,44154,2.223364
3809,3809009,31591,1.590758
3810,3810015,19476,0.980709
3811,3811012,12755,0.642275
3812,3812008,13635,0.686587
3813,3813012,21989,1.107251
3814,3814008,34536,1.739052
3815,3815012,46587,2.345878
3816,3816009,53453,2.691614
3817,3817014,52460,2.641611
3818,3818013,44170,2.224170
3819,3819009,31527,1.587535
3820,3820013,19668,0.990378
3821,3821009,12755,0.642275
3822,3822013,13651,0.687393
3823,3823010,21973,1.106445
3824,3824014,34744,1.749526
3825,3825011,46587,2.345878
3826,3826010,53405,2.689196
3827,3827013,52492,2.643222
3828,3828010,43978,2.214502
3829,3829014,31415,1.581895
3830,3830010,19348,0.974264
3831,3831014,12723,0.640664
3832,3832011,13715,0.690616
3833,3833009,22005,1.108057
3834,3834008,34552,1.739858
3835,3835013,46507,2.341849
3836,3836009,53405,2.689196
3837,3837013,52492,2.643222
3838,3838009,44250,2.228198
3839,3839013,31367,1.579478
3840,3840010,19524,0.983127
3841,3841008,12787,0.643886
3842,3842013,13507,0.680142
3843,3843009,22005,1.108057
3844,3844013,34728,1.748720
3845,3845010,46651,2.349100
3846,3846014,53469,2.692419
3847,3847010,52556,2.646445
3848,3848014,44138,2.222559
3849,3849013,31543,1.588340
3850,3850010,19588,0.986349
3851,3851014,12707,0.639858
3852,3852011,13667,0.688199
3853,3853015,21973,1.106445
3854,3854011,34488,1.736635
3855,3855015,46571,2.345072
3856,3856011,53357,2.686780
3857,3857010,52684,2.652891
3858,3858015,44186,2.224976
3859,3859011,31591,1.590758
3860,3860015,19572,0.985544
3861,3861011,12787,0.643886
3862,3862008,13715,0.690616
3863,3863012,22165,1.116114
3864,3864008,34600,1.742275
3865,3865013,46651,2.349100
3866,3866010,53405,2.689196
3867,3867014,52460,2.641611
3868,3868011,44138,2.222559
3869,3869015,31575,1.589952
3870,3870011,19588,0.986349
3871,3871015,12787,0.643886
3872,3872011,13699,0.689810
3873,3873010,22053,1.110474
3874,3874009,34632,1.743886
3875,3875013,46667,2.349906
3876,3876010,53405,2.689196
3877,3877014,52508,2.644028
3878,3878010,44234,2.227393
3879,3879014,31575,1.589952
3880,3880010,19636,0.988766
3881,3881011,12803,0.644692
3882,3882010,13411,0.675308
3883,3883014,21925,1.104028
3884,3884011,34488,1.736635
3885,3885015,46571,2.345072
3886,3886011,53293,2.683557
3887,3887015,52588,2.648057
3888,3888011,44138,2.222559
3889,3889012,31623,1.592369
3890,3890010,19636,0.988766
3891,3891014,12819,0.645498
3892,3892010,13683,0.689004
3893,3893014,22021,1.108862
3894,3894011,34520,1.738247
3895,3895015,46507,2.341849
3896,3896011,53389,2.688391
3897,3897011,52540,2.645640
3898,3898008,44026,2.216919
3899,3899012,31447,1.583506
3900,3900009,19476,0.980709
3901,3901013,12723,0.640664
3902,3902009,13555,0.682559
3903,3903013,21973,1.106445
3904,3904009,34360,1.730190
3905,3905009,46667,2.349906
3906,3906014,53549,2.696448
3907,3907010,52508,2.644028
3908,3908014,44266,2.229004
3909,3909010,31463,1.584312
3910,3910014,19620,0.987961
3911,3911011,12771,0.643081
3912,3912015,13763,0.693033
3913,3913016,22037,1.109668
3914,3914012,34696,1.747109
3915,3915009,46603,2.346684
3916,3916013,53485,2.693225
3917,3917009,52492,2.643222
3918,3918013,44138,2.222559
3919,3919009,31559,1.589146
3920,3920013,19540,0.983932
3921,3921015,12707,0.639858
3922,3922011,13731,0.691421
3923,3923008,21989,1.107251
3924,3924012,34632,1.743886
3925,3925008,46555,2.344266
3926,3926012,53389,2.688391
3927,3927009,52524,2.644834
3928,3928013,44106,2.220948
3929,3929013,31575,1.589952
3930,3930012,19620,0.987961
3931,3931008,12707,0.639858
3932,3932012,13731,0.691421
3933,3933008,22021,1.108862
3934,3934012,34648,1.744692
3935,3935009,46635,2.348295
3936,3936013,53565,2.697253
3937,3937014,52540,2.645640
3938,3938012,44186,2.224976
3939,3939008,31623,1.592369
3940,3940012,19556,0.984738
3941,3941008,12755,0.642275
3942,3942012,13731,0.691421
3943,3943009,21989,1.107251
3944,3944013,34648,1.744692
3945,3945014,46571,2.345072
3946,3946012,53373,2.687585
3947,3947008,52460,2.641611
3948,3948012,44170,2.224170
3949,3949009,31591,1.590758
3950,3950013,19540,0.983932
3951,3951009,12739,0.641469
3952,3952013,13683,0.689004
3953,3953015,22037,1.109668
3954,3954012,34600,1.742275
3955,3955008,46523,2.342655
3956,3956012,53437,2.690808
3957,3957009,52540,2.645640
3958,3958013,44138,2.222559
3959,3959009,31575,1.589952
3960,3960013,19492,0.981515
3961,3961014,12707,0.639858
3962,3962012,13667,0.688199
3963,3963008,22037,1.109668
3964,3964012,34744,1.749526
3965,3965008,46699,2.351518
3966,3966012,53501,2.694030
3967,3967009,52444,2.640806
3968,3968013,44074,2.219336
3969,3969015,31559,1.589146
3970,3970013,19604,0.987155
3971,3971009,12723,0.640664
3972,3972013,13715,0.690616
3973,3973010,22053,1.110474
3974,3974014,34664,1.745498
3975,3975010,46619,2.347489
3976,3976014,53485,2.693225
3977,3977009,52588,2.648057
3978,3978013,44202,2.225782
3979,3979010,31607,1.591563
3980,3980014,19604,0.987155
3981,3981010,12803,0.644692
3982,3982014,13699,0.689810
3983,3983010,21973,1.106445
3984,3984014,34728,1.748720
3985,3985010,46683,2.350712
3986,3986008,53501,2.694030
3987,3987012,52620,2.649668
3988,3988008,44266,2.229004
3989,3989012,31559,1.589146
3990,3990009,19540,0.983932
3991,3991013,12755,0.642275
3992,3992009,13699,0.689810
3993,3993012,22053,1.110474
3994,3994009,34616,1.743081
3995,3995013,46667,2.349906
3996,3996009,53405,2.689196
3997,3997013,52508,2.644028
3998,3998009,44202,2.225782
3999,3999013,31559,1.589146
4000,4000010,19636,0.988766
4001,4001013,12755,0.642275
4002,4002010,13683,0.689004
4003,4003014,22053,1.110474
4004,4004011,34552,1.739858
4005,4005015,46603,2.346684
4006,4006011,53421,2.690002
4007,4007015,52460,2.641611
4008,4008011,43962,2.213696
4009,4009015,31335,1.577867
4010,4010012,19492,0.981515
4011,4011009,12547,0.631801
4012,4012013,13619,0.685782
4013,4013009,22053,1.110474
4014,4014013,34680,1.746303
4015,4015009,46587,2.345878
4016,4016013,53501,2.694030
4017,4017009,52572,2.647251
4018,4018014,44170,2.224170
4019,4019011,31655,1.593980
4020,4020015,19652,0.989572
4021,4021011,12787,0.643886
4022,4022015,13699,0.689810
4023,4023011,22005,1.108057
4024,4024008,34616,1.743081
4025,4025012,46699,2.351518
4026,4026009,53453,2.691614
4027,4027013,52556,2.646445
4028,4028010,44202,2.225782
4029,4029014,31543,1.588340
4030,4030010,19588,0.986349
4031,4031014,12755,0.642275
4032,4032010,13779,0.693838
4033,4033014,22037,1.109668
4034,4034011,34568,1.740664
4035,4035015,46587,2.345878
4036,4036011,53405,2.689196
4037,4037008,52476,2.642417
4038,4038012,44010,2.216114
4039,4039008,31543,1.588340
4040,4040012,19588,0.986349
4041,4041010,12499,0.629384
4042,4042009,13523,0.680948
4043,4043012,21845,1.100000
4044,4044009,34648,1.744692
4045,4045013,46747,2.353934
4046,4046009,53517,2.694836
4047,4047013,52396,2.638389
4048,4048009,44026,2.216919
4049,4049014,31495,1.585924
4050,4050011,19508,0.982321
4051,4051015,12707,0.639858
4052,4052011,13619,0.685782
4053,4053015,22053,1.110474
4054,4054011,34520,1.738247
4055,4055008,46571,2.345072
4056,4056012,53325,2.685168
4057,4057010,52348,2.635972
4058,4058009,44010,2.216114
4059,4059013,31527,1.587535
4060,4060009,19428,0.978292
4061,4061013,12531,0.630996
4062,4062010,13491,0.679336
4063,4063014,21845,1.100000
4064,4064010,34488,1.736635
4065,4065008,46715,2.352323
4066,4066014,53517,2.694836
4067,4067010,52588,2.648057
4068,4068014,44170,2.224170
4069,4069011,31639,1.593175
4070,4070015,19604,0.987155
4071,4071011,12771,0.643081
4072,4072008,13683,0.689004
4073,4073014,22165,1.116114
4074,4074013,34696,1.747109
4075,4075010,46619,2.347489
4076,4076014,53485,2.693225
4077,4077010,52508,2.644028
4078,4078014,44154,2.223364
4079,4079011,31607,1.591563
4080,4080015,19540,0.983932
4081,4081012,12787,0.643886
4082,4082010,13699,0.689810
4083,4083008,21989,1.107251
4084,4084012,34664,1.745498
4085,4085008,46603,2.346684
4086,4086012,53421,2.690002
4087,4087009,52604,2.648862
4088,4088013,44282,2.229810
4089,4089012,31639,1.593175
4090,4090009,19620,0.987961
4091,4091013,12771,0.643081
4092,4092010,13715,0.690616
4093,4093014,22101,1.112891
4094,4094010,34632,1.743886
4095,4095014,46651,2.349100
4096,4096010,53389,2.688391
4097,4097008,52524,2.644834
4098,4098012,44122,2.221753
4099,4099009,31575,1.589952
4100,4100013,19540,0.983932
4101,4101009,12691,0.639052
4102,4102013,13667,0.688199
4103,4103010,21957,1.105640
4104,4104014,34584,1.741469
4105,4105013,46459,2.339432
4106,4106010,53469,2.692419
4107,4107014,52444,2.640806
4108,4108010,44010,2.216114
4109,4109014,31479,1.585118
4110,4110010,19620,0.987961
4111,4111014,12755,0.642275
4112,4112011,13731,0.691421
4113,4113010,22053,1.110474
4114,4114009,34616,1.743081
4115,4115013,46619,2.347489
4116,4116010,53469,2.692419
4117,4117014,52540,2.645640
4118,4118010,44202,2.225782
4119,4119014,31591,1.590758
4120,4120010,19508,0.982321
4121,4121010,12803,0.644692
4122,4122015,13763,0.693033
4123,4123011,22133,1.114502
4124,4124008,34520,1.738247
4125,4125012,46555,2.344266
4126,4126008,53421,2.690002
4127,4127012,52460,2.641611
4128,4128008,44138,2.222559
4129,4129009,31591,1.590758
4130,4130014,19444,0.979098
4131,4131011,12835,0.646303
4132,4132015,13699,0.689810
4133,4133011,22021,1.108862
4134,4134015,34648,1.744692
4135,4135011,46587,2.345878
4136,4136008,53341,2.685974
4137,4137009,52508,2.644028
4138,4138013,44122,2.221753
4139,4139010,31479,1.585118
4140,4140014,19380,0.975875
4141,4141010,12803,0.644692
4142,4142014,13587,0.684170
4143,4143010,21813,1.098389
4144,4144014,34728,1.748720
4145,4145015,46555,2.344266
4146,4146012,53293,2.683557
4147,4147008,52508,2.644028
4148,4148012,44058,2.218530
4149,4149009,31447,1.583506
4150,4150013,19412,0.977487
4151,4151009,12787,0.643886
4152,4152013,13763,0.693033
4153,4153013,22101,1.112891
4154,4154011,34648,1.744692
4155,4155008,46683,2.350712
4156,4156012,53453,2.691614
4157,4157008,52588,2.648057
4158,4158012,44154,2.223364
4159,4159009,31591,1.590758
4160,4160013,19620,0.987961
4161,4161011,12755,0.642275
4162,4162009,13635,0.686587
4163,4163012,22053,1.110474
4164,4164009,34536,1.739052
4165,4165013,46603,2.346684
4166,4166009,53389,2.688391
4167,4167013,52492,2.643222
4168,4168009,44154,2.223364
4169,4169010,31591,1.590758
4170,4170008,19556,0.984738
4171,4171012,12787,0.643886
4172,4172009,13587,0.684170
4173,4173013,21973,1.106445
4174,4174009,34376,1.730996
4175,4175013,46427,2.337821
4176,4176009,53261,2.681946
4177,4177012,52364,2.636777
4178,4178010,44042,2.217725
4179,4179014,31383,1.580284
4180,4180010,19412,0.977487
4181,4181014,12627,0.635830
4182,4182011,13731,0.691421
4183,4183015,22069,1.111280
4184,4184011,34520,1.738247
4185,4185013,46555,2.344266
4186,4186013,53389,2.688391
4187,4187010,52444,2.640806
4188,4188014,44362,2.233838
4189,4189010,31415,1.581895
4190,4190014,19396,0.976681
4191,4191010,12787,0.643886
4192,4192014,13747,0.692227
4193,4193009,22037,1.109668
4194,4194013,34616,1.743081
4195,4195009,46523,2.342655
4196,4196013,53469,2.692419
4197,4197010,52572,2.647251
4198,4198014,44090,2.220142
4199,4199010,31591,1.590758
4200,4200014,19540,0.983932
4201,4201010,12771,0.643081
4202,4202015,13763,0.693033
4203,4203011,22005,1.108057
4204,4204008,34536,1.739052
4205,4205012,46603,2.346684
4206,4206008,53405,2.689196
4207,4207012,52412,2.639194
4208,4208009,44010,2.216114
4209,4209011,31399,1.581090
4210,4210009,19492,0.981515
4211,4211013,12659,0.637441
4212,4212009,13475,0.678531
4213,4213013,21893,1.102417
4214,4214009,34552,1.739858
4215,4215013,46667,2.349906
4216,4216010,53517,2.694836
4217,4217012,52604,2.648862
4218,4218010,44266,2.229004
4219,4219014,31575,1.589952
4220,4220010,19524,0.983127
4221,4221014,12531,0.630996
4222,4222011,13731,0.691421
4223,4223015,22117,1.113696
4224,4224011,34680,1.746303
4225,4225014,46731,2.353129
4226,4226012,53469,2.692419
4227,4227009,52636,2.650474
4228,4228013,44282,2.229810
4229,4229009,31703,1.596397
4230,4230013,19460,0.979904
4231,4231010,12739,0.641469
4232,4232014,13603,0.684976
4233,4233009,21973,1.106445
4234,4234008,34648,1.744692
4235,4235012,46699,2.351518
4236,4236009,53581,2.698059
4237,4237013,52412,2.639194
4238,4238009,44010,2.216114
4239,4239013,31511,1.586729
4240,4240009,19428,0.978292
4241,4241013,12627,0.635830
4242,4242011,13491,0.679336
4243,4243015,21989,1.107251
4244,4244011,34664,1.745498
4245,4245015,46715,2.352323
4246,4246011,53517,2.694836
4247,4247008,52476,2.642417
4248,4248012,44170,2.224170
4249,4249008,31671,1.594786
4250,4250014,19572,0.985544
4251,4251011,12771,0.643081
4252,4252015,13715,0.690616
4253,4253011,22053,1.110474
4254,4254015,34648,1.744692
4255,4255011,46507,2.341849
4256,4256008,53485,2.693225
4257,4257012,52492,2.643222
4258,4258009,44154,2.223364
4259,4259013,31527,1.587535
4260,4260009,19524,0.983127
4261,4261013,12595,0.634218
4262,4262010,13491,0.679336
4263,4263014,22005,1.108057
4264,4264010,34392,1.731801
4265,4265014,46411,2.337015
4266,4266012,53309,2.684362
4267,4267009,52460,2.641611
4268,4268013,44218,2.226587
4269,4269009,31591,1.590758
4270,4270013,19604,0.987155
4271,4271010,12611,0.635024
4272,4272014,13507,0.680142
4273,4273010,21973,1.106445
4274,4274014,34456,1.735024
4275,4275011,46411,2.337015
4276,4276015,53549,2.696448
4277,4277011,52412,2.639194
4278,4278008,44298,2.230616
4279,4279012,31607,1.591563
4280,4280008,19652,0.989572
4281,4281013,12771,0.643081
4282,4282010,13699,0.689810
4283,4283014,22117,1.113696
4284,4284011,34680,1.746303
4285,4285015,46699,2.351518
4286,4286011,53453,2.691614
4287,4287015,52476,2.642417
4288,4288011,44138,2.222559
4289,4289010,31415,1.581895
4290,4290008,19524,0.983127
4291,4291012,12787,0.643886
4292,4292008,13667,0.688199
4293,4293012,22069,1.111280
4294,4294008,34520,1.738247
4295,4295012,46603,2.346684
4296,4296009,53325,2.685168
4297,4297014,52460,2.641611
4298,4298011,44138,2.222559
4299,4299008,31575,1.589952
4300,4300012,19572,0.985544
4301,4301008,12755,0.642275
4302,4302012,13683,0.689004
4303,4303009,21941,1.104834
4304,4304013,34584,1.741469
4305,4305010,46539,2.343460
4306,4306010,53373,2.687585
4307,4307014,52460,2.641611
4308,4308010,44106,2.220948
4309,4309014,31495,1.585924
4310,4310010,19428,0.978292
4311,4311014,12627,0.635830
4312,4312011,13699,0.689810
